Benchmark,Project,File,No. Units,Avg CC,Avg No. Features per unit,Features Covered,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,felte,JS-Projects\felte\packages\core\src\create-form-action.ts,1,1.0,8.0,0.5333333333333333,0,1,1,1,1,0,1.0,1,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\create-form.ts,1,14.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\deep-set-key.ts,2,2.0,4.5,0.3333333333333333,0,2,0,2,2,0,2.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\deep-set-touched.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\default-submit-handler.ts,1,2.0,6.0,0.4,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\error.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\events.ts,1,1.0,3.0,0.2,0,0,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\get.ts,1,1.0,5.0,0.3333333333333333,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\helpers.ts,1,2.0,9.0,0.6,1,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\core\src\stores.ts,4,10.0,5.75,0.6,1,4,0,4,4,0,4.0,2,0,0,1.0,0.0,0.0,2.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\core\tests\common.ts,6,2.5,1.8333333333333333,0.3333333333333333,0,3,2,0,0,0,3.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\rollup.config.js,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\FelteField.ts,1,1.8571428571428568,6.0,0.4,0,1,1,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\FelteForm.ts,1,1.4,7.0,0.4666666666666667,0,1,1,1,1,0,1.0,0,0,0,0.0,1.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\prepare.ts,1,1.0,5.0,0.3333333333333333,1,1,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\src\stores.ts,2,3.5,3.5,0.4666666666666667,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\element\tests\common.ts,4,3.25,2.0,0.3333333333333333,0,2,1,0,0,0,2.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\extender-persist\src\index.ts,1,1.0,7.0,0.4666666666666667,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\extender-persist\tests\common.ts,5,2.4,1.8,0.3333333333333333,0,2,2,0,0,0,2.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\felte\src\create-form.ts,1,2.0,3.0,0.2,0,1,0,0,0,0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\felte\tests\common.ts,5,2.6,2.2,0.3333333333333333,0,3,2,0,0,0,3.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\stores.ts,2,3.5,3.5,0.4666666666666667,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\use-const.ts,1,2.0,3.0,0.2,0,1,0,0,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\use-field.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\preact\src\use-form.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\stores.ts,2,3.5,3.5,0.4666666666666667,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\use-const.ts,1,2.0,3.0,0.2,0,1,0,0,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\use-field.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\react\src\use-form.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-cvapi\src\index.ts,1,3.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-cvapi\tests\common.ts,5,2.4,1.8,0.3333333333333333,0,2,2,0,0,0,2.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\src\index.ts,1,1.0,5.0,0.3333333333333333,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-dom\tests\common.ts,6,2.6666666666666665,1.8333333333333333,0.3333333333333333,0,3,2,0,0,0,3.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\rollup.config.js,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\src\FelteValidationMessage.ts,1,4.428571428571429,6.0,0.4,0,1,1,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\src\reporter.ts,1,3.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-element\tests\common.ts,6,2.6666666666666665,1.8333333333333333,0.3333333333333333,0,3,2,0,0,0,3.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-preact\src\reporter.ts,1,3.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-react\src\reporter.ts,1,3.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-solid\src\reporter.ts,1,3.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-svelte\src\reporter.js,1,3.0,4.0,0.26666666666666666,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-svelte\types\ValidationMessage.d.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\src\index.ts,1,4.0,7.0,0.4666666666666667,0,1,1,1,1,0,1.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\reporter-tippy\tests\common.ts,6,2.6666666666666665,1.8333333333333333,0.3333333333333333,0,3,2,0,0,0,3.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\Search\search-bar.ts,1,2.9375,6.0,0.4,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\Search\search-page.ts,1,1.8,5.0,0.3333333333333333,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\Search\search-results.ts,1,2.2,5.0,0.3333333333333333,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\copy-button.ts,1,1.25,3.0,0.2,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\site\src\components\theme-toggle.ts,1,2.5,5.0,0.3333333333333333,0,1,1,1,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\src\create-accessor.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\solid\src\create-field.ts,1,1.0,5.0,0.3333333333333333,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\src\create-form.ts,1,2.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\src\stores.ts,1,1.0,5.0,0.3333333333333333,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\solid\tests\common.ts,5,2.6,2.2,0.3333333333333333,0,3,2,0,0,0,3.0,0,0,2,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-superstruct\src\index.ts,2,2.0,3.5,0.26666666666666666,0,0,0,2,2,0,1.0,2,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-superstruct\tests\common.ts,1,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-vest\src\index.ts,3,1.0,5.333333333333333,0.4,2,2,0,3,3,0,3.0,3,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-vest\tests\common.ts,1,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-yup\src\index.ts,2,1.5,5.0,0.4,1,1,0,2,2,0,2.0,2,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-yup\tests\common.ts,1,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-zod\src\index.ts,2,1.5,6.5,0.5333333333333333,1,2,0,2,2,0,2.0,2,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\validator-zod\tests\common.ts,1,2.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\src\create-field.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\src\create-form.ts,1,1.0,5.0,0.3333333333333333,0,1,0,1,0,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\src\stores.ts,2,3.5,3.5,0.4666666666666667,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\tests\create-field.spec.tsx,2,3.5,3.5,0.4666666666666667,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vanilla\tests\create-form.spec.tsx,2,3.5,3.5,0.4666666666666667,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\create-accessor.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\stores.ts,2,3.0,3.0,0.4,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\use-field.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\src\use-form.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\tests\use-field.spec.tsx,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,felte,JS-Projects\felte\packages\vue\tests\use-form.spec.tsx,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,1,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\examples\complex\procfile.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\examples\simple-cluster\procfile.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\examples\simple-fork\procfile.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\examples\simple-procfile\procfile.js,1,1.0,1.0,0.06666666666666667,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\env\src\EnvironmentUtil.ts,1,1.1666666666666667,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\env\src\impl\BaseEnvironment.ts,1,1.0,3.0,0.2,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\env\src\impl\DefaultEnvironment.ts,1,1.0,2.0,0.13333333333333333,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\BlueBird.ts,1,1.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\EggLogger.ts,1,1.0,6.0,0.4,0,1,0,1,1,0,1.0,0,1,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\MySQL2.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\Redis.ts,1,1.4285714285714286,7.0,0.4666666666666667,0,1,0,1,1,0,1.0,0,1,0,0.0,1.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\shimmers\mysql\QueryParser.ts,1,7.0,3.0,0.2,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\shimmers\mysql\StatementMatcher.ts,1,6.0,4.0,0.26666666666666666,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hook\src\patch\shimmers\mysql\Utils.ts,1,3.0,2.0,0.13333333333333333,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\Facade.ts,1,1.6153846153846154,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\config-manager\ConfigClient.ts,1,1.0,5.0,0.3333333333333333,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\config-manager\ConfigManager.ts,1,2.142857142857143,7.0,0.4666666666666667,1,1,0,1,0,0,1.0,0,0,0,0.0,1.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\Balancer.ts,1,1.5,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\DefaultDispatchHandler.ts,1,2.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\Hub.ts,1,3.4285714285714284,6.0,0.4,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\HubClient.ts,1,1.6842105263157894,8.0,0.5333333333333333,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\RouteTable.ts,1,2.5,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\hub\SelectorUtils.ts,1,4.0,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ConsumerManager.ts,1,1.5,5.0,0.3333333333333333,1,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\DefaultObjectProxy.ts,1,1.0,6.0,0.4,0,1,0,1,0,0,1.0,0,0,0,0.0,1.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\IntrospectionUtils.ts,1,3.5,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ObjectConsumer.ts,1,2.6666666666666665,5.0,0.3333333333333333,1,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ObjectDispatchHandler.ts,1,2.1666666666666665,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ObjectProxyBehaviourManager.ts,1,1.5,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ObjectUtils.ts,1,2.0,4.0,0.26666666666666666,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\hub\src\object-proxying\ProviderManager.ts,1,2.5,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\messenger\src\base.ts,1,1.6666666666666667,6.0,0.4,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\messenger\src\server.ts,1,1.7142857142857142,4.0,0.26666666666666666,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\CachedGauge.ts,1,2.0,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\CachedMetricSet.ts,1,4.0,4.0,0.26666666666666666,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsManagerClient.ts,1,1.1666666666666667,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProcessChannel.ts,1,2.333333333333333,2.0,0.13333333333333333,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\client\MetricsProxy.ts,6,1.0,0.8333333333333334,0.06666666666666667,0,0,0,5,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\collect\MetricsCollector.ts,1,3.4,6.0,0.4,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\collect\NormalMetricsCollector.ts,1,1.4,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricBuilder.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricFilter.ts,2,1.0,0.5,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricSet.ts,1,1.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\MetricsRegistry.ts,1,1.8421052631578947,6.0,0.4,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\Reservoir.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\reservoir\BucketReservoir.ts,1,1.5,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\reservoir\ExponentiallyDecayingReservoir.ts,1,2.0,5.0,0.3333333333333333,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\reservoir\UniformReservoir.ts,1,2.0,4.0,0.26666666666666666,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\snapshot\AbstractSnapshot.ts,1,1.0,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\snapshot\BucketSnapshot.ts,1,1.0769230769230769,1.0,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\snapshot\UniformSnapshot.ts,1,2.7142857142857144,4.0,0.26666666666666666,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\snapshot\WeightedSnapshot.ts,1,2.857142857142857,7.0,0.4666666666666667,0,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\util\BinaryHeap.ts,1,2.75,6.0,0.4,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\common\util\EWMA.ts,1,1.5,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\CommandEndPoint.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\CommonEndPoint.ts,3,1.3333333333333333,0.3333333333333333,0.06666666666666667,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\DaemonEndPoint.ts,1,1.0,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\endpoint\impl\InfoEndPoint.ts,1,7.0,7.0,0.4666666666666667,1,1,0,1,0,0,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\IndicatorBuilder.ts,2,1.4,2.0,0.2,0,1,0,2,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\IndicatorResult.ts,1,1.2857142857142858,3.0,0.2,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\BaseInfoIndicator.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\CommandIndicator.ts,1,1.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\ErrorIndicator.ts,1,1.0,5.0,0.3333333333333333,1,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,pandora,JS-Projects\pandora\packages\metrics\src\indicator\impl\NodeIndicator.ts,1,2.0,2.0,0.13333333333333333,1,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
