Benchmark,Project,File,Unit,LOC,CC,JS:Async,JS:DynamicTyping,JS:DomInteraction,JS:NestedFunction,JS:HigherOrder,JS:CommonJS,JS:ES6,JS:Closures,JS:Prototype,JS:PropertyAccess,JS:WeakTyping,JS:VariadicParams,JS:ImplicitGlobals,JS:Undefined,JS:ObjectManipulation
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\plugins\text\textBuilder.js,renderSummary,14,1.0,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\plugins\text\textBuilder.js,renderBriefSummary,30,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\plugins\thirdparty\aggregator.js,ThirdPartyAggregator,223,5.0,0,1,0,1,0,0,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\plugins\thirdparty\index.js,ThirdPartyPlugin,355,19.0,0,1,0,1,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\annotationsHelper.js,getAnnotationMessage,46,14.0,0,1,0,0,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\annotationsHelper.js,getTagsAsString,3,1.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\annotationsHelper.js,getTagsAsArray,7,2.0,0,1,0,0,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\fileUtil.js,recursiveReaddir,20,1.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\fileUtil.js,findUpSync,15,5.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\filterRegistry.js,registerFilterForType,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\filterRegistry.js,getFilterForType,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\filterRegistry.js,addFilterForType,6,2.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\filterRegistry.js,getFilters,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\filterRegistry.js,getTypes,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\filterRegistry.js,removeFilter,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\filterRegistry.js,clearAll,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\filterRegistry.js,filterMessage,12,2.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\flattenMessage.js,keypathFromUrl,26,5.0,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\flattenMessage.js,flattenMessageData,111,1.0,0,1,0,1,0,0,1.0,1,0,0,1.0,0.0,0.0,0.0,1.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\messageMaker.js,messageMaker,10,1.0,0,1,0,1,0,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\metricsFilter.js,filterMetrics,59,2.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,1.0,0.0,1.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\osUtil.js,osName,7,4.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\osUtil.js,getOS,25,1.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\statsHelpers.js,pushStats,8,2.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\statsHelpers.js,pushGroupStats,4,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\statsHelpers.js,setStatsSummary,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\statsHelpers.js,setStatsSummaryWithOptions,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\statsHelpers.js,summarizeStats,41,11.0,0,1,0,0,0,0,1.0,0,0,1,1.0,0.0,1.0,0.0,1.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\tsdbUtil.js,toSafeKey,3,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\tsdbUtil.js,getConnectivity,7,2.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\tsdbUtil.js,getURLAndGroup,21,7.0,0,1,0,0,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\util.js,toArray,9,4.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\util.js,throwIfMissing,12,2.0,0,1,0,1,1,0,1.0,1,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\util.js,isEmpty,23,11.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\cap.js,cap,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\co2.js,co2,9,4.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\decimals.js,decimals,16,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\get.js,get,9,3.0,0,0,0,0,0,0,0.0,0,0,0,0.0,1.0,1.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\httpErrors.js,httpErrors,9,4.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\label.js,label,9,4.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\noop.js,noop,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\percent.js,percent,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\plural.js,plural,6,3.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\scoreLabel.js,scoreLabel,8,4.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\short.js,short,6,2.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,sitespeed.io,JS-Projects\sitespeed.io\lib\support\helpers\shortAsset.js,shortAsset,14,4.0,0,1,0,0,0,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,spectacle-code-slide,JS-Projects\spectacle-code-slide\src\calculateScrollCenter.js,calculateScrollCenter,14,3.0,0,1,0,0,0,1,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,spectacle-code-slide,JS-Projects\spectacle-code-slide\src\getComputedCodeStyle.js,getComputedCodeStyle,14,2.0,0,1,1,0,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,spectacle-code-slide,JS-Projects\spectacle-code-slide\src\scrollToElement.js,scrollToElement,28,4.0,0,1,0,1,1,1,0.0,1,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,supertest,JS-Projects\supertest\index.js,anonymous,7,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,supertest,JS-Projects\supertest\index.js,Test,1,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,supertest,JS-Projects\supertest\index.js,agent,1,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,supertest,JS-Projects\supertest\lib\agent.js,TestAgent,22,6.0,0,1,0,0,0,1,1.0,0,0,0,0.0,0.0,1.0,1.0,1.0
JS-Projects,supertest,JS-Projects\supertest\lib\test.js,Test,454,5.666666666666667,0,1,0,1,1,1,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\at-rule.js,AtRule,28,2.0,0,0,0,1,0,1,0.0,0,0,0,0.0,1.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\comment.js,Comment,10,1.0,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\container.d.ts,ContainerWithChildren,5,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\container.js,Container,798,3.1739130434782608,0,1,0,1,1,1,1.0,0,1,0,0.0,1.0,1.0,1.0,1.0
JS-Projects,postcss,JS-Projects\postcss\lib\css-syntax-error.js,CssSyntaxError,243,3.6666666666666665,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\declaration.js,Declaration,31,2.0,0,0,0,1,0,1,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\document.js,Document,41,2.0,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\fromJSON.js,fromJSON,41,13.0,0,1,0,1,1,1,1.0,1,1,0,1.0,1.0,1.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\input.js,Input,448,7.166666666666667,0,1,0,1,0,1,1.0,0,0,0,1.0,0.0,1.0,1.0,1.0
JS-Projects,postcss,JS-Projects\postcss\lib\lazy-result.js,LazyResult,848,4.652173913043479,1,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,postcss,JS-Projects\postcss\lib\list.js,list,53,1.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\map-generator.js,MapGenerator,690,4.111111111111111,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,1.0,1.0
JS-Projects,postcss,JS-Projects\postcss\lib\no-work-result.js,NoWorkResult,237,1.5,1,1,0,1,0,1,1.0,0,0,0,1.0,0.0,1.0,0.0,1.0
JS-Projects,postcss,JS-Projects\postcss\lib\node.js,Node,705,3.230769230769231,0,1,0,1,1,1,1.0,0,1,0,1.0,1.0,1.0,1.0,1.0
JS-Projects,postcss,JS-Projects\postcss\lib\parse.js,parse,31,9.0,0,1,0,0,0,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\parser.js,Parser,1137,5.925925925925926,0,1,0,1,1,1,1.0,0,0,0,0.0,0.0,1.0,0.0,1.0
JS-Projects,postcss,JS-Projects\postcss\lib\previous-map.js,PreviousMap,241,3.888888888888889,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\processor.js,Processor,103,6.666666666666667,0,1,0,1,0,1,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\result.js,Result,64,2.0,0,1,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\root.js,Root,91,4.0,0,1,0,1,0,1,1.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\rule.js,Rule,30,1.0,0,1,0,1,0,1,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\stringifier.js,Stringifier,635,3.523809523809524,0,1,0,1,1,1,1.0,0,0,0,1.0,0.0,1.0,1.0,1.0
JS-Projects,postcss,JS-Projects\postcss\lib\stringify.js,stringify,4,1.0,0,1,0,0,0,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\terminal-highlight.js,terminalHighlight,17,3.0,0,1,0,1,1,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\tokenize.js,tokenizer,239,2.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\warn-once.js,warnOnce,8,4.0,0,0,0,0,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,postcss,JS-Projects\postcss\lib\warning.js,Warning,61,3.0,0,1,0,1,0,1,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\Cache.ts,InstalledBrowser,77,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\Cache.ts,Cache,272,2.0,0,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,1.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\CLI.ts,CLI,847,2.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,1.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\CLI.ts,makeProgressCallback,25,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\detectPlatform.ts,detectBrowserPlatform,19,8.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\fileUtil.ts,unpackArchive,33,1.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\httpUtil.ts,headHttpRequest,17,1.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\httpUtil.ts,httpRequest,39,4.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\httpUtil.ts,downloadFile,42,1.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\httpUtil.ts,getJSON,8,1.0,1,1,0,0,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\httpUtil.ts,getText,28,1.0,1,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\install.ts,install,75,1.0,1,1,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\install.ts,uninstall,14,1.0,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\install.ts,getInstalledBrowsers,5,1.0,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\install.ts,canDownload,16,1.0,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\launch.ts,computeExecutablePath,5,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\launch.ts,computeSystemExecutablePath,21,4.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\launch.ts,launch,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\launch.ts,Process,517,3.2,1,1,0,1,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\launch.ts,isErrorLike,5,4.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\launch.ts,isErrnoException,6,5.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\launch.ts,TimeoutError,15,1.0,0,0,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\browser-data.ts,resolveBuildId,36,1.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\browser-data.ts,createProfile,12,1.0,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\browser-data.ts,resolveSystemExecutablePath,17,6.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\browser-data.ts,getVersionComparator,5,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome-headless-shell.ts,resolveDownloadUrl,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome-headless-shell.ts,resolveDownloadPath,10,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome-headless-shell.ts,relativeExecutablePath,24,6.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,resolveDownloadUrl,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,resolveDownloadPath,6,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,relativeExecutablePath,21,6.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,getLastKnownGoodReleaseForChannel,25,1.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,1.0,1.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,getLastKnownGoodReleaseForMilestone,14,1.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,getLastKnownGoodReleaseForBuild,17,1.0,1,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,resolveBuildId,22,1.0,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,resolveSystemExecutablePath,42,18.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chrome.ts,compareVersions,15,5.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chromedriver.ts,resolveDownloadUrl,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chromedriver.ts,resolveDownloadPath,6,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chromedriver.ts,relativeExecutablePath,15,6.0,0,0,0,0,0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chromium.ts,resolveDownloadUrl,7,2.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chromium.ts,resolveDownloadPath,6,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chromium.ts,relativeExecutablePath,21,6.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chromium.ts,resolveBuildId,11,1.0,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\chromium.ts,compareVersions,3,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\firefox.ts,resolveDownloadUrl,22,9.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,1.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\firefox.ts,resolveDownloadPath,20,6.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\firefox.ts,relativeExecutablePath,38,16.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\firefox.ts,resolveBuildId,19,1.0,1,1,0,0,0,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\firefox.ts,createProfile,14,1.0,1,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\browsers\src\browser-data\firefox.ts,compareVersions,4,1.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\config\index.ts,config,5,1.0,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\config\files\.puppeteerrc.mjs,config,5,1.0,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\e2e\index.ts,e2e,1,1.0,0,1,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\ng-add\index.ts,ngAdd,11,1.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\utils\files.ts,addFilesToProjects,10,1.0,0,0,0,1,1,0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\utils\files.ts,addFilesSingle,31,3.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\utils\files.ts,addCommonFiles,12,1.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\utils\files.ts,addFrameworkFiles,13,1.0,0,1,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
JS-Projects,puppeteer,JS-Projects\puppeteer\packages\ng-schematics\src\schematics\utils\files.ts,hasE2ETester,7,1.0,0,0,0,1,1,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0
